State         Time      Voltage    Solution_Pot        Position            mAhg     Equivalence      Elect_Conc      Solid_Conc        Rxn_Rate         Cur_Sol          Cur_SS         Cur_tot
    D      0.02778      3.99021    -1.61662E-07     4.37500E-04     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -7.54395E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -2.07851E-07     5.62500E-04     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -7.54393E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -2.54040E-07     6.87500E-04     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -7.54391E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -3.00229E-07     8.12500E-04     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -7.54389E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -3.46419E-07     9.37500E-04     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -7.54387E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -3.92608E-07     1.06250E-03     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -7.54385E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -4.38798E-07     1.18750E-03     2.08333E+00     7.49806E-03     1.00001E+00     2.09696E-04    -7.54383E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -4.84988E-07     1.31250E-03     2.08333E+00     7.49806E-03     1.00001E+00     2.09696E-04    -7.54381E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -5.31177E-07     1.43750E-03     2.08333E+00     7.49806E-03     1.00001E+00     2.09696E-04    -7.54379E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -5.77367E-07     1.56250E-03     2.08333E+00     7.49806E-03     1.00001E+00     2.09696E-04    -7.54377E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -6.23557E-07     1.68750E-03     2.08333E+00     7.49806E-03     1.00001E+00     2.09696E-04    -7.54374E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -6.69747E-07     1.81250E-03     2.08333E+00     7.49806E-03     1.00000E+00     2.09696E-04    -7.54372E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -7.15937E-07     1.93750E-03     2.08333E+00     7.49806E-03     1.00000E+00     2.09696E-04    -7.54370E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -7.62128E-07     2.06250E-03     2.08333E+00     7.49806E-03     1.00000E+00     2.09696E-04    -7.54368E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -8.08318E-07     2.18750E-03     2.08333E+00     7.49806E-03     9.99999E-01     2.09696E-04    -7.54366E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -8.54508E-07     2.31250E-03     2.08333E+00     7.49806E-03     9.99997E-01     2.09696E-04    -7.54364E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -9.00699E-07     2.43750E-03     2.08333E+00     7.49806E-03     9.99996E-01     2.09696E-04    -7.54362E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -9.23794E-07     2.50000E-03     2.08333E+00     7.49806E-03     9.99995E-01     1.18110E-02    -1.57403E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.99021    -9.28506E-07     2.63080E-03     2.08333E+00     7.49806E-03     9.99994E-01     8.62048E-03    -1.46706E-04     5.75625E-05     2.30407E-05     2.70750E-04
    D      0.02778      3.99021    -9.36728E-07     2.89239E-03     2.08333E+00     7.49806E-03     9.99994E-01     7.01952E-03    -1.37246E-04     5.15474E-05     4.89253E-05     2.70750E-04
    D      0.02778      3.99021    -9.43950E-07     3.15399E-03     2.08333E+00     7.49806E-03     9.99994E-01     6.03622E-03    -1.30167E-04     4.53139E-05     7.57499E-05     2.70750E-04
    D      0.02778      3.99021    -9.50304E-07     3.41558E-03     2.08333E+00     7.49806E-03     9.99994E-01     5.35962E-03    -1.24789E-04     3.98376E-05     9.93165E-05     2.70750E-04
    D      0.02778      3.99021    -9.55885E-07     3.67717E-03     2.08333E+00     7.49806E-03     9.99993E-01     4.85958E-03    -1.20573E-04     3.49133E-05     1.20507E-04     2.70750E-04
    D      0.02778      3.99021    -9.60764E-07     3.93877E-03     2.08333E+00     7.49806E-03     9.99993E-01     4.47156E-03    -1.17174E-04     3.04135E-05     1.39871E-04     2.70750E-04
    D      0.02778      3.99021    -9.64997E-07     4.20036E-03     2.08333E+00     7.49806E-03     9.99993E-01     4.15963E-03    -1.14366E-04     2.62529E-05     1.57775E-04     2.70750E-04
    D      0.02778      3.99021    -9.68630E-07     4.46196E-03     2.08333E+00     7.49806E-03     9.99993E-01     3.90209E-03    -1.12001E-04     2.23712E-05     1.74479E-04     2.70750E-04
    D      0.02778      3.99021    -9.71699E-07     4.72355E-03     2.08333E+00     7.49806E-03     9.99993E-01     1.15746E-02    -1.56980E-04     1.54076E-05     2.04446E-04     2.70750E-04
    D      0.02778      3.99021    -9.73246E-07     4.98514E-03     2.08333E+00     7.49806E-03     9.99993E-01     1.18143E-02    -1.57408E-04     6.88087E-06     2.41139E-04     2.70750E-04
    D      0.02778      3.99021    -9.73246E-07     5.11594E-03     2.08333E+00     7.49806E-03     9.99993E-01     1.18134E-02    -1.57407E-04    -0.00000E+00     2.70750E-04     2.70750E-04
    D      0.05528      3.98773     0.00000E+00     0.00000E+00     4.14583E+00     1.49211E-02     1.00003E+00     2.09696E-04    -7.91792E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -2.30944E-08     6.25000E-05     4.14583E+00     1.49211E-02     1.00003E+00     2.09696E-04    -7.91790E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -6.92834E-08     1.87500E-04     4.14583E+00     1.49211E-02     1.00003E+00     2.09696E-04    -7.91788E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -1.15472E-07     3.12500E-04     4.14583E+00     1.49211E-02     1.00003E+00     2.09696E-04    -7.91786E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -1.61662E-07     4.37500E-04     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -7.91784E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -2.07851E-07     5.62500E-04     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -7.91782E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -2.54040E-07     6.87500E-04     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -7.91780E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -3.00229E-07     8.12500E-04     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -7.91778E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -3.46419E-07     9.37500E-04     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -7.91776E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -3.92608E-07     1.06250E-03     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -7.91773E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -4.38798E-07     1.18750E-03     4.14583E+00     1.49211E-02     1.00001E+00     2.09696E-04    -7.91771E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -4.84988E-07     1.31250E-03     4.14583E+00     1.49211E-02     1.00001E+00     2.09696E-04    -7.91769E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -5.31177E-07     1.43750E-03     4.14583E+00     1.49211E-02     1.00001E+00     2.09696E-04    -7.91767E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -5.77367E-07     1.56250E-03     4.14583E+00     1.49211E-02     1.00001E+00     2.09696E-04    -7.91765E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -6.23557E-07     1.68750E-03     4.14583E+00     1.49211E-02     1.00001E+00     2.09696E-04    -7.91763E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -6.69747E-07     1.81250E-03     4.14583E+00     1.49211E-02     1.00000E+00     2.09696E-04    -7.91761E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -7.15937E-07     1.93750E-03     4.14583E+00     1.49211E-02     1.00000E+00     2.09696E-04    -7.91758E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -7.62128E-07     2.06250E-03     4.14583E+00     1.49211E-02     1.00000E+00     2.09696E-04    -7.91756E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -8.08318E-07     2.18750E-03     4.14583E+00     1.49211E-02     9.99999E-01     2.09696E-04    -7.91754E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -8.54508E-07     2.31250E-03     4.14583E+00     1.49211E-02     9.99997E-01     2.09696E-04    -7.91752E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -9.00699E-07     2.43750E-03     4.14583E+00     1.49211E-02     9.99995E-01     2.09696E-04    -7.91750E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -9.23794E-07     2.50000E-03     4.14583E+00     1.49211E-02     9.99995E-01     2.81424E-02    -1.10692E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.98773    -9.28506E-07     2.63080E-03     4.14583E+00     1.49211E-02     9.99994E-01     2.38051E-02    -1.32829E-04     5.79823E-05     2.12339E-05     2.70750E-04
    D      0.05528      3.98773    -9.36823E-07     2.89239E-03     4.14583E+00     1.49211E-02     9.99994E-01     2.03796E-02    -1.49220E-04     5.19460E-05     4.72100E-05     2.70750E-04
    D      0.05528      3.98773    -9.44069E-07     3.15399E-03     4.14583E+00     1.49211E-02     9.99994E-01     1.77136E-02    -1.59443E-04     4.50238E-05     7.69985E-05     2.70750E-04
    D      0.05528      3.98773    -9.50312E-07     3.41558E-03     4.14583E+00     1.49211E-02     9.99994E-01     1.56360E-02    -1.64709E-04     3.85532E-05     1.04844E-04     2.70750E-04
    D      0.05528      3.98773    -9.55620E-07     3.67717E-03     4.14583E+00     1.49211E-02     9.99993E-01     1.39991E-02    -1.66579E-04     3.25434E-05     1.30705E-04     2.70750E-04
    D      0.05528      3.98773    -9.60062E-07     3.93877E-03     4.14583E+00     1.49211E-02     9.99993E-01     1.26896E-02    -1.66333E-04     2.69633E-05     1.54719E-04     2.70750E-04
    D      0.05528      3.98773    -9.63698E-07     4.20036E-03     4.14583E+00     1.49211E-02     9.99993E-01     1.16245E-02    -1.64859E-04     2.17685E-05     1.77073E-04     2.70750E-04
    D      0.05528      3.98773    -9.66583E-07     4.46196E-03     4.14583E+00     1.49211E-02     9.99993E-01     1.07446E-02    -1.62721E-04     1.69140E-05     1.97964E-04     2.70750E-04
    D      0.05528      3.98773    -9.68765E-07     4.72355E-03     4.14583E+00     1.49211E-02     9.99993E-01     2.79003E-02    -1.11909E-04     1.09197E-05     2.23759E-04     2.70750E-04
    D      0.05528      3.98773    -9.69855E-07     4.98514E-03     4.14583E+00     1.49211E-02     9.99993E-01     2.81460E-02    -1.10674E-04     4.84870E-06     2.49885E-04     2.70750E-04
    D      0.05528      3.98773    -9.69855E-07     5.11594E-03     4.14583E+00     1.49211E-02     9.99993E-01     2.81451E-02    -1.10678E-04    -0.00000E+00     2.70750E-04     2.70750E-04
    D      0.08278      3.96925     0.00000E+00     0.00000E+00     6.20833E+00     2.23442E-02     1.00003E+00     2.09696E-04    -1.13476E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -2.30944E-08     6.25000E-05     6.20833E+00     2.23442E-02     1.00003E+00     2.09696E-04    -1.13475E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -6.92834E-08     1.87500E-04     6.20833E+00     2.23442E-02     1.00003E+00     2.09696E-04    -1.13475E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -1.15472E-07     3.12500E-04     6.20833E+00     2.23442E-02     1.00003E+00     2.09696E-04    -1.13475E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -1.61662E-07     4.37500E-04     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -1.13474E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -2.07851E-07     5.62500E-04     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -1.13474E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -2.54040E-07     6.87500E-04     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -1.13474E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -3.00229E-07     8.12500E-04     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -1.13474E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -3.46419E-07     9.37500E-04     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -1.13473E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -3.92608E-07     1.06250E-03     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -1.13473E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -4.38798E-07     1.18750E-03     6.20833E+00     2.23442E-02     1.00001E+00     2.09696E-04    -1.13473E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -4.84988E-07     1.31250E-03     6.20833E+00     2.23442E-02     1.00001E+00     2.09696E-04    -1.13472E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -5.31177E-07     1.43750E-03     6.20833E+00     2.23442E-02     1.00001E+00     2.09696E-04    -1.13472E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -5.77367E-07     1.56250E-03     6.20833E+00     2.23442E-02     1.00001E+00     2.09696E-04    -1.13472E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -6.23557E-07     1.68750E-03     6.20833E+00     2.23442E-02     1.00001E+00     2.09696E-04    -1.13471E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -6.69747E-07     1.81250E-03     6.20833E+00     2.23442E-02     1.00000E+00     2.09696E-04    -1.13471E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -7.15937E-07     1.93750E-03     6.20833E+00     2.23442E-02     1.00000E+00     2.09696E-04    -1.13471E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -7.62128E-07     2.06250E-03     6.20833E+00     2.23442E-02     1.00000E+00     2.09696E-04    -1.13470E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -8.08318E-07     2.18750E-03     6.20833E+00     2.23442E-02     9.99999E-01     2.09696E-04    -1.13470E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -8.54508E-07     2.31250E-03     6.20833E+00     2.23442E-02     9.99997E-01     2.09696E-04    -1.13470E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -9.00699E-07     2.43750E-03     6.20833E+00     2.23442E-02     9.99995E-01     2.09696E-04    -1.13470E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -9.23794E-07     2.50000E-03     6.20833E+00     2.23442E-02     9.99995E-01     3.70881E-02    -1.02316E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.96925    -9.28506E-07     2.63080E-03     6.20833E+00     2.23442E-02     9.99994E-01     3.38443E-02    -1.20607E-04     5.83606E-05     1.96062E-05     2.70750E-04
    D      0.08278      3.96925    -9.36908E-07     2.89239E-03     6.20833E+00     2.23442E-02     9.99994E-01     3.08924E-02    -1.39466E-04     5.26681E-05     4.41027E-05     2.70750E-04
    D      0.08278      3.96925    -9.44286E-07     3.15399E-03     6.20833E+00     2.23442E-02     9.99994E-01     2.82603E-02    -1.57793E-04     4.58934E-05     7.32562E-05     2.70750E-04
    D      0.08278      3.96925    -9.50657E-07     3.41558E-03     6.20833E+00     2.23442E-02     9.99994E-01     2.59429E-02    -1.74686E-04     3.92672E-05     1.01771E-04     2.70750E-04
    D      0.08278      3.96925    -9.56050E-07     3.67717E-03     6.20833E+00     2.23442E-02     9.99993E-01     2.39165E-02    -1.89556E-04     3.28612E-05     1.29338E-04     2.70750E-04
    D      0.08278      3.96925    -9.60502E-07     3.93877E-03     6.20833E+00     2.23442E-02     9.99993E-01     2.21506E-02    -2.02127E-04     2.67397E-05     1.55681E-04     2.70750E-04
    D      0.08278      3.96925    -9.64061E-07     4.20036E-03     6.20833E+00     2.23442E-02     9.99993E-01     2.06150E-02    -2.12368E-04     2.09894E-05     1.80426E-04     2.70750E-04
    D      0.08278      3.96925    -9.66791E-07     4.46196E-03     6.20833E+00     2.23442E-02     9.99993E-01     1.92871E-02    -2.20396E-04     1.58286E-05     2.02634E-04     2.70750E-04
    D      0.08278      3.96925    -9.68804E-07     4.72355E-03     6.20833E+00     2.23442E-02     9.99993E-01     3.69189E-02    -1.03205E-04     1.00751E-05     2.27394E-04     2.70750E-04
    D      0.08278      3.96925    -9.69809E-07     4.98514E-03     6.20833E+00     2.23442E-02     9.99993E-01     3.70911E-02    -1.02301E-04     4.47572E-06     2.51490E-04     2.70750E-04
    D      0.08278      3.96925    -9.69809E-07     5.11594E-03     6.20833E+00     2.23442E-02     9.99993E-01     3.70906E-02    -1.02303E-04    -0.00000E+00     2.70750E-04     2.70750E-04
    D      0.11028      3.94691     0.00000E+00     0.00000E+00     8.27083E+00     2.97673E-02     1.00003E+00     2.09696E-04    -1.75312E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.94691    -2.30944E-08     6.25000E-05     8.27083E+00     2.97673E-02     1.00003E+00     2.09696E-04    -1.75312E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.94691    -6.92834E-08     1.87500E-04     8.27083E+00     2.97673E-02     1.00003E+00     2.09696E-04    -1.75312E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.94691    -1.15472E-07     3.12500E-04     8.27083E+00     2.97673E-02     1.00003E+00     2.09696E-04    -1.75311E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.94691    -1.61662E-07     4.37500E-04     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -1.75311E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.94691    -2.07851E-07     5.62500E-04     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -1.75310E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.94691    -2.54040E-07     6.87500E-04     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -1.75310E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.94691    -3.00229E-07     8.12500E-04     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -1.75309E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.94691    -3.46419E-07     9.37500E-04     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -1.75309E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.94691    -3.92608E-07     1.06250E-03     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -1.75308E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.94691    -4.38798E-07     1.18750E-03     8.27083E+00     2.97673E-02     1.00001E+00     2.09696E-04    -1.75308E-04     2.70750E-04    -0.00000E+00     2.70750E-04
