State         Time      Voltage    Solution_Pot        Position            mAhg     Equivalence      Elect_Conc      Solid_Conc        Rxn_Rate         Cur_Sol          Cur_SS         Cur_tot
    D      0.02778      3.98454    -1.61662E-07     4.37500E-04     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -8.42434E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -2.07851E-07     5.62500E-04     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -8.42432E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -2.54040E-07     6.87500E-04     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -8.42430E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -3.00229E-07     8.12500E-04     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -8.42428E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -3.46419E-07     9.37500E-04     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -8.42425E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -3.92608E-07     1.06250E-03     2.08333E+00     7.49806E-03     1.00002E+00     2.09696E-04    -8.42423E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -4.38798E-07     1.18750E-03     2.08333E+00     7.49806E-03     1.00001E+00     2.09696E-04    -8.42421E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -4.84988E-07     1.31250E-03     2.08333E+00     7.49806E-03     1.00001E+00     2.09696E-04    -8.42419E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -5.31177E-07     1.43750E-03     2.08333E+00     7.49806E-03     1.00001E+00     2.09696E-04    -8.42416E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -5.77367E-07     1.56250E-03     2.08333E+00     7.49806E-03     1.00001E+00     2.09696E-04    -8.42414E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -6.23557E-07     1.68750E-03     2.08333E+00     7.49806E-03     1.00001E+00     2.09696E-04    -8.42412E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -6.69747E-07     1.81250E-03     2.08333E+00     7.49806E-03     1.00000E+00     2.09696E-04    -8.42409E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -7.15937E-07     1.93750E-03     2.08333E+00     7.49806E-03     1.00000E+00     2.09696E-04    -8.42407E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -7.62128E-07     2.06250E-03     2.08333E+00     7.49806E-03     1.00000E+00     2.09696E-04    -8.42405E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -8.08318E-07     2.18750E-03     2.08333E+00     7.49806E-03     9.99999E-01     2.09696E-04    -8.42403E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -8.54508E-07     2.31250E-03     2.08333E+00     7.49806E-03     9.99997E-01     2.09696E-04    -8.42400E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -9.00699E-07     2.43750E-03     2.08333E+00     7.49806E-03     9.99996E-01     2.09696E-04    -8.42398E-05     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -9.23794E-07     2.50000E-03     2.08333E+00     7.49806E-03     9.99995E-01     1.64283E-02    -1.73473E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.02778      3.98454    -9.28506E-07     2.63080E-03     2.08333E+00     7.49806E-03     9.99994E-01     8.69910E-03    -1.64268E-04     5.81427E-05     2.05435E-05     2.70750E-04
    D      0.02778      3.98454    -9.36859E-07     2.89239E-03     2.08333E+00     7.49806E-03     9.99994E-01     6.32530E-03    -1.47787E-04     5.30657E-05     4.23917E-05     2.70750E-04
    D      0.02778      3.98454    -9.44405E-07     3.15399E-03     2.08333E+00     7.49806E-03     9.99994E-01     5.14836E-03    -1.37390E-04     4.81111E-05     6.37126E-05     2.70750E-04
    D      0.02778      3.98454    -9.51273E-07     3.41558E-03     2.08333E+00     7.49806E-03     9.99994E-01     4.43071E-03    -1.30442E-04     4.37820E-05     8.23423E-05     2.70750E-04
    D      0.02778      3.98454    -9.57522E-07     3.67717E-03     2.08333E+00     7.49806E-03     9.99993E-01     3.94549E-03    -1.25520E-04     3.96850E-05     9.99730E-05     2.70750E-04
    D      0.02778      3.98454    -9.63162E-07     3.93877E-03     2.08333E+00     7.49806E-03     9.99993E-01     3.60392E-03    -1.21960E-04     3.54728E-05     1.18099E-04     2.70750E-04
    D      0.02778      3.98454    -9.68149E-07     4.20036E-03     2.08333E+00     7.49806E-03     9.99993E-01     3.37567E-03    -1.19543E-04     3.07636E-05     1.38364E-04     2.70750E-04
    D      0.02778      3.98454    -9.72379E-07     4.46196E-03     2.08333E+00     7.49806E-03     9.99993E-01     3.26036E-03    -1.18310E-04     2.53001E-05     1.61876E-04     2.70750E-04
    D      0.02778      3.98454    -9.75729E-07     4.72355E-03     2.08333E+00     7.49806E-03     9.99993E-01     1.60368E-02    -1.74409E-04     1.68033E-05     1.98440E-04     2.70750E-04
    D      0.02778      3.98454    -9.77413E-07     4.98514E-03     2.08333E+00     7.49806E-03     9.99993E-01     1.64321E-02    -1.73463E-04     7.49380E-06     2.38502E-04     2.70750E-04
    D      0.02778      3.98454    -9.77413E-07     5.11594E-03     2.08333E+00     7.49806E-03     9.99993E-01     1.64300E-02    -1.73469E-04    -0.00000E+00     2.70750E-04     2.70750E-04
    D      0.05528      3.96959     0.00000E+00     0.00000E+00     4.14583E+00     1.49211E-02     1.00003E+00     2.09696E-04    -1.12726E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -2.30944E-08     6.25000E-05     4.14583E+00     1.49211E-02     1.00003E+00     2.09696E-04    -1.12726E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -6.92834E-08     1.87500E-04     4.14583E+00     1.49211E-02     1.00003E+00     2.09696E-04    -1.12726E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -1.15472E-07     3.12500E-04     4.14583E+00     1.49211E-02     1.00003E+00     2.09696E-04    -1.12725E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -1.61662E-07     4.37500E-04     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -1.12725E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -2.07851E-07     5.62500E-04     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -1.12725E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -2.54040E-07     6.87500E-04     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -1.12725E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -3.00229E-07     8.12500E-04     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -1.12724E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -3.46419E-07     9.37500E-04     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -1.12724E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -3.92608E-07     1.06250E-03     4.14583E+00     1.49211E-02     1.00002E+00     2.09696E-04    -1.12724E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -4.38798E-07     1.18750E-03     4.14583E+00     1.49211E-02     1.00001E+00     2.09696E-04    -1.12723E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -4.84988E-07     1.31250E-03     4.14583E+00     1.49211E-02     1.00001E+00     2.09696E-04    -1.12723E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -5.31177E-07     1.43750E-03     4.14583E+00     1.49211E-02     1.00001E+00     2.09696E-04    -1.12723E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -5.77367E-07     1.56250E-03     4.14583E+00     1.49211E-02     1.00001E+00     2.09696E-04    -1.12722E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -6.23557E-07     1.68750E-03     4.14583E+00     1.49211E-02     1.00001E+00     2.09696E-04    -1.12722E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -6.69747E-07     1.81250E-03     4.14583E+00     1.49211E-02     1.00000E+00     2.09696E-04    -1.12722E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -7.15937E-07     1.93750E-03     4.14583E+00     1.49211E-02     1.00000E+00     2.09696E-04    -1.12722E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -7.62128E-07     2.06250E-03     4.14583E+00     1.49211E-02     1.00000E+00     2.09696E-04    -1.12721E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -8.08318E-07     2.18750E-03     4.14583E+00     1.49211E-02     9.99999E-01     2.09696E-04    -1.12721E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -8.54508E-07     2.31250E-03     4.14583E+00     1.49211E-02     9.99997E-01     2.09696E-04    -1.12721E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -9.00699E-07     2.43750E-03     4.14583E+00     1.49211E-02     9.99995E-01     2.09696E-04    -1.12720E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -9.23794E-07     2.50000E-03     4.14583E+00     1.49211E-02     9.99995E-01     3.18862E-02    -1.32017E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.05528      3.96959    -9.28506E-07     2.63080E-03     4.14583E+00     1.49211E-02     9.99994E-01     2.31356E-02    -1.93900E-04     5.70063E-05     2.54339E-05     2.70750E-04
    D      0.05528      3.96959    -9.36603E-07     2.89239E-03     4.14583E+00     1.49211E-02     9.99994E-01     1.77655E-02    -2.26761E-04     5.00904E-05     5.51953E-05     2.70750E-04
    D      0.05528      3.96959    -9.43513E-07     3.15399E-03     4.14583E+00     1.49211E-02     9.99994E-01     1.48243E-02    -2.36215E-04     4.28922E-05     8.61713E-05     2.70750E-04
    D      0.05528      3.96959    -9.49454E-07     3.41558E-03     4.14583E+00     1.49211E-02     9.99994E-01     1.33466E-02    -2.37278E-04     3.69743E-05     1.11638E-04     2.70750E-04
    D      0.05528      3.96959    -9.54591E-07     3.67717E-03     4.14583E+00     1.49211E-02     9.99993E-01     1.26529E-02    -2.36763E-04     3.19011E-05     1.33470E-04     2.70750E-04
    D      0.05528      3.96959    -9.59011E-07     3.93877E-03     4.14583E+00     1.49211E-02     9.99993E-01     1.23341E-02    -2.36295E-04     2.72445E-05     1.53508E-04     2.70750E-04
    D      0.05528      3.96959    -9.62753E-07     4.20036E-03     4.14583E+00     1.49211E-02     9.99993E-01     1.22065E-02    -2.36065E-04     2.27754E-05     1.72740E-04     2.70750E-04
    D      0.05528      3.96959    -9.65835E-07     4.46196E-03     4.14583E+00     1.49211E-02     9.99993E-01     1.22347E-02    -2.36118E-04     1.83930E-05     1.91599E-04     2.70750E-04
    D      0.05528      3.96959    -9.68264E-07     4.72355E-03     4.14583E+00     1.49211E-02     9.99993E-01     3.16220E-02    -1.33732E-04     1.21496E-05     2.18467E-04     2.70750E-04
    D      0.05528      3.96959    -9.69475E-07     4.98514E-03     4.14583E+00     1.49211E-02     9.99993E-01     3.18892E-02    -1.31998E-04     5.38883E-06     2.47560E-04     2.70750E-04
    D      0.05528      3.96959    -9.69475E-07     5.11594E-03     4.14583E+00     1.49211E-02     9.99993E-01     3.18880E-02    -1.32006E-04    -0.00000E+00     2.70750E-04     2.70750E-04
    D      0.08278      3.95509     0.00000E+00     0.00000E+00     6.20833E+00     2.23442E-02     1.00003E+00     2.09696E-04    -1.49486E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -2.30944E-08     6.25000E-05     6.20833E+00     2.23442E-02     1.00003E+00     2.09696E-04    -1.49486E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -6.92834E-08     1.87500E-04     6.20833E+00     2.23442E-02     1.00003E+00     2.09696E-04    -1.49486E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -1.15472E-07     3.12500E-04     6.20833E+00     2.23442E-02     1.00003E+00     2.09696E-04    -1.49485E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -1.61662E-07     4.37500E-04     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -1.49485E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -2.07851E-07     5.62500E-04     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -1.49484E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -2.54040E-07     6.87500E-04     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -1.49484E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -3.00229E-07     8.12500E-04     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -1.49483E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -3.46419E-07     9.37500E-04     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -1.49483E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -3.92608E-07     1.06250E-03     6.20833E+00     2.23442E-02     1.00002E+00     2.09696E-04    -1.49483E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -4.38798E-07     1.18750E-03     6.20833E+00     2.23442E-02     1.00001E+00     2.09696E-04    -1.49482E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -4.84988E-07     1.31250E-03     6.20833E+00     2.23442E-02     1.00001E+00     2.09696E-04    -1.49482E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -5.31177E-07     1.43750E-03     6.20833E+00     2.23442E-02     1.00001E+00     2.09696E-04    -1.49481E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -5.77367E-07     1.56250E-03     6.20833E+00     2.23442E-02     1.00001E+00     2.09696E-04    -1.49481E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -6.23557E-07     1.68750E-03     6.20833E+00     2.23442E-02     1.00001E+00     2.09696E-04    -1.49481E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -6.69747E-07     1.81250E-03     6.20833E+00     2.23442E-02     1.00000E+00     2.09696E-04    -1.49480E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -7.15937E-07     1.93750E-03     6.20833E+00     2.23442E-02     1.00000E+00     2.09696E-04    -1.49480E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -7.62128E-07     2.06250E-03     6.20833E+00     2.23442E-02     1.00000E+00     2.09696E-04    -1.49479E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -8.08318E-07     2.18750E-03     6.20833E+00     2.23442E-02     9.99999E-01     2.09696E-04    -1.49479E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -8.54508E-07     2.31250E-03     6.20833E+00     2.23442E-02     9.99997E-01     2.09696E-04    -1.49479E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -9.00699E-07     2.43750E-03     6.20833E+00     2.23442E-02     9.99995E-01     2.09696E-04    -1.49478E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -9.23794E-07     2.50000E-03     6.20833E+00     2.23442E-02     9.99995E-01     3.88237E-02    -1.23309E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.08278      3.95509    -9.28506E-07     2.63080E-03     6.20833E+00     2.23442E-02     9.99994E-01     3.18864E-02    -1.75067E-04     5.74839E-05     2.33786E-05     2.70750E-04
    D      0.08278      3.95509    -9.36711E-07     2.89239E-03     6.20833E+00     2.23442E-02     9.99994E-01     2.67632E-02    -2.22184E-04     5.08527E-05     5.19147E-05     2.70750E-04
    D      0.08278      3.95509    -9.43742E-07     3.15399E-03     6.20833E+00     2.23442E-02     9.99994E-01     2.41708E-02    -2.47272E-04     4.36235E-05     8.30245E-05     2.70750E-04
    D      0.08278      3.95509    -9.49780E-07     3.41558E-03     6.20833E+00     2.23442E-02     9.99994E-01     2.34842E-02    -2.53834E-04     3.74919E-05     1.09410E-04     2.70750E-04
    D      0.08278      3.95509    -9.54974E-07     3.67717E-03     6.20833E+00     2.23442E-02     9.99993E-01     2.34537E-02    -2.54123E-04     3.20925E-05     1.32646E-04     2.70750E-04
    D      0.08278      3.95509    -9.59395E-07     3.93877E-03     6.20833E+00     2.23442E-02     9.99993E-01     2.35493E-02    -2.53215E-04     2.70338E-05     1.54415E-04     2.70750E-04
    D      0.08278      3.95509    -9.63074E-07     4.20036E-03     6.20833E+00     2.23442E-02     9.99993E-01     2.36699E-02    -2.52067E-04     2.21372E-05     1.75487E-04     2.70750E-04
    D      0.08278      3.95509    -9.66027E-07     4.46196E-03     6.20833E+00     2.23442E-02     9.99993E-01     2.38577E-02    -2.50274E-04     1.73421E-05     1.96122E-04     2.70750E-04
    D      0.08278      3.95509    -9.68269E-07     4.72355E-03     6.20833E+00     2.23442E-02     9.99993E-01     3.86361E-02    -1.24502E-04     1.12190E-05     2.22471E-04     2.70750E-04
    D      0.08278      3.95509    -9.69388E-07     4.98514E-03     6.20833E+00     2.23442E-02     9.99993E-01     3.88263E-02    -1.23292E-04     4.98048E-06     2.49317E-04     2.70750E-04
    D      0.08278      3.95509    -9.69388E-07     5.11594E-03     6.20833E+00     2.23442E-02     9.99993E-01     3.88256E-02    -1.23296E-04    -0.00000E+00     2.70750E-04     2.70750E-04
    D      0.11028      3.93509     0.00000E+00     0.00000E+00     8.27083E+00     2.97673E-02     1.00003E+00     2.09696E-04    -2.20657E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.93509    -2.30944E-08     6.25000E-05     8.27083E+00     2.97673E-02     1.00003E+00     2.09696E-04    -2.20657E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.93509    -6.92834E-08     1.87500E-04     8.27083E+00     2.97673E-02     1.00003E+00     2.09696E-04    -2.20657E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.93509    -1.15472E-07     3.12500E-04     8.27083E+00     2.97673E-02     1.00003E+00     2.09696E-04    -2.20656E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.93509    -1.61662E-07     4.37500E-04     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -2.20655E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.93509    -2.07851E-07     5.62500E-04     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -2.20655E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.93509    -2.54040E-07     6.87500E-04     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -2.20654E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.93509    -3.00229E-07     8.12500E-04     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -2.20654E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.93509    -3.46419E-07     9.37500E-04     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -2.20653E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.93509    -3.92608E-07     1.06250E-03     8.27083E+00     2.97673E-02     1.00002E+00     2.09696E-04    -2.20652E-04     2.70750E-04    -0.00000E+00     2.70750E-04
    D      0.11028      3.93509    -4.38798E-07     1.18750E-03     8.27083E+00     2.97673E-02     1.00001E+00     2.09696E-04    -2.20652E-04     2.70750E-04    -0.00000E+00     2.70750E-04
